Season,Round,Abbreviation,Stint,Tire Compound,Stint Length
2023,9,HAM,2,MEDIUM,12
2023,9,HAM,3,HARD,28
2023,9,HAM,4,MEDIUM,29
2023,9,HUL,1,MEDIUM,2
2023,9,HUL,2,MEDIUM,9
2023,9,HUL,3,HARD,2
2023,9,LEC,1,MEDIUM,2
2023,9,LEC,2,MEDIUM,13
2023,9,LEC,3,MEDIUM,32
2023,9,LEC,4,HARD,24
2023,9,MAG,1,HARD,1
2023,9,MAG,2,MEDIUM,1
2023,9,MAG,3,HARD,32
2023,9,MAG,4,HARD,36
2023,9,NOR,1,MEDIUM,2
2023,9,NOR,2,MEDIUM,12
2023,9,NOR,3,HARD,27
2023,9,NOR,4,HARD,30
2023,9,OCO,1,MEDIUM,2
2023,9,OCO,2,MEDIUM,12
2023,9,OCO,3,HARD,26
2023,9,OCO,4,HARD,30
2023,9,PER,1,MEDIUM,2
2023,9,PER,2,MEDIUM,23
2023,9,PER,3,MEDIUM,25
2023,9,PER,4,HARD,21
2023,9,PIA,1,MEDIUM,2
2023,9,PIA,2,MEDIUM,12
2023,9,PIA,3,HARD,8
2023,9,PIA,4,HARD,19
2023,9,PIA,5,MEDIUM,29
2023,9,RUS,1,MEDIUM,2
2023,9,RUS,2,MEDIUM,12
2023,9,RUS,3,HARD,27
2023,9,RUS,4,MEDIUM,30
2023,9,SAI,1,MEDIUM,2
2023,9,SAI,2,MEDIUM,13
2023,9,SAI,3,MEDIUM,30
2023,9,SAI,4,HARD,26
2023,9,SAR,1,MEDIUM,2
2023,9,SAR,2,MEDIUM,12
2023,9,SAR,3,HARD,29
2023,9,SAR,4,HARD,27
2023,9,STR,1,MEDIUM,2
2023,9,STR,2,MEDIUM,13
2023,9,STR,3,HARD,21
2023,9,STR,4,HARD,18
2023,9,STR,5,MEDIUM,17
2023,9,TSU,1,MEDIUM,1
2023,9,TSU,2,HARD,1
2023,9,TSU,3,HARD,21
2023,9,TSU,4,HARD,20
2023,9,TSU,5,MEDIUM,27
2023,9,VER,1,MEDIUM,2
2023,9,VER,2,MEDIUM,22
2023,9,VER,3,HARD,25
2023,9,VER,4,MEDIUM,20
2023,9,VER,5,SOFT,2
2023,9,ZHO,1,MEDIUM,2
2023,9,ZHO,2,MEDIUM,6
2023,9,ZHO,3,HARD,30
2023,9,ZHO,4,HARD,32
2023,10,ALB,1,MEDIUM,32
2023,10,ALB,2,SOFT,20
2023,10,ALO,1,MEDIUM,33
2023,10,ALO,2,SOFT,19
2023,10,BOT,1,HARD,32
2023,10,BOT,2,SOFT,20
2023,10,DEV,1,SOFT,27
2023,10,DEV,2,MEDIUM,5
2023,10,DEV,3,SOFT,20
2023,10,GAS,1,MEDIUM,31
2023,10,GAS,2,SOFT,15
2023,10,HAM,1,MEDIUM,33
2023,10,HAM,2,SOFT,19
2023,10,HUL,1,HARD,7
2023,10,HUL,2,MEDIUM,25
2023,10,HUL,3,SOFT,20
2023,10,LEC,1,MEDIUM,18
2023,10,LEC,2,HARD,14
2023,10,LEC,3,MEDIUM,20
2023,10,MAG,1,MEDIUM,32
2023,10,NOR,1,MEDIUM,33
2023,10,NOR,2,HARD,19
2023,10,OCO,1,SOFT,9
2023,10,PER,1,MEDIUM,28
2023,10,PER,2,SOFT,24
2023,10,PIA,1,MEDIUM,29
2023,10,PIA,2,HARD,23
2023,10,RUS,1,SOFT,28
2023,10,RUS,2,MEDIUM,24
2023,10,SAI,1,MEDIUM,26
2023,10,SAI,2,HARD,26
2023,10,SAR,1,MEDIUM,29
2023,10,SAR,2,SOFT,23
2023,10,STR,1,MEDIUM,31
2023,10,STR,2,SOFT,21
2023,10,TSU,1,SOFT,14
2023,10,TSU,2,HARD,18
2023,10,TSU,3,SOFT,20
2023,10,VER,1,MEDIUM,33
2023,10,VER,2,SOFT,19
2023,10,ZHO,1,MEDIUM,24
2023,10,ZHO,2,HARD,9
2023,10,ZHO,3,SOFT,3
2023,10,ZHO,4,SOFT,16
2023,11,ALB,1,MEDIUM,8
2023,11,ALB,2,HARD,23
2023,11,ALB,3,HARD,38
2023,11,ALO,1,MEDIUM,20
2023,11,ALO,2,HARD,23
2023,11,ALO,3,HARD,27
2023,11,BOT,1,MEDIUM,9
2023,11,BOT,2,HARD,31
2023,11,BOT,3,HARD,29
2023,11,GAS,1,SOFT,1
2023,11,HAM,1,MEDIUM,16
2023,11,HAM,2,HARD,33
2023,11,HAM,3,MEDIUM,21
2023,11,HUL,1,MEDIUM,16
2023,11,HUL,2,HARD,22
2023,11,HUL,3,HARD,31
2023,11,LEC,1,MEDIUM,17
2023,11,LEC,2,HARD,26
2023,11,LEC,3,HARD,27
2023,11,MAG,1,MEDIUM,14
2023,11,MAG,2,HARD,27
2023,11,MAG,3,HARD,28
2023,11,NOR,1,MEDIUM,17
2023,11,NOR,2,HARD,27
2023,11,NOR,3,MEDIUM,26
2023,11,OCO,1,MEDIUM,2
2023,11,PER,1,HARD,24
2023,11,PER,2,MEDIUM,18
2023,11,PER,3,MEDIUM,28
2023,11,PIA,1,MEDIUM,18
2023,11,PIA,2,HARD,24
2023,11,PIA,3,MEDIUM,28
2023,11,RIC,1,MEDIUM,18
2023,11,RIC,2,HARD,11
2023,11,RIC,3,MEDIUM,40
2023,11,RUS,1,HARD,28
2023,11,RUS,2,MEDIUM,18
2023,11,RUS,3,MEDIUM,24
2023,11,SAI,1,SOFT,15
2023,11,SAI,2,HARD,29
2023,11,SAI,3,HARD,26
2023,11,SAR,1,MEDIUM,13
2023,11,SAR,2,HARD,21
2023,11,SAR,3,HARD,33
2023,11,STR,1,SOFT,9
2023,11,STR,2,HARD,25
2023,11,STR,3,HARD,35
2023,11,TSU,1,SOFT,9
2023,11,TSU,2,HARD,35
2023,11,TSU,3,MEDIUM,25
2023,11,VER,1,MEDIUM,23
2023,11,VER,2,HARD,28
2023,11,VER,3,MEDIUM,19
2023,11,ZHO,1,MEDIUM,10
2023,11,ZHO,2,HARD,28
2023,11,ZHO,3,HARD,31
2023,12,ALB,1,SOFT,7
2023,12,ALB,2,MEDIUM,16
2023,12,ALB,3,MEDIUM,10
2023,12,ALB,4,SOFT,11
2023,12,ALO,1,MEDIUM,10
2023,12,ALO,2,MEDIUM,19
2023,12,ALO,3,SOFT,15
2023,12,BOT,1,SOFT,6
2023,12,BOT,2,MEDIUM,18
2023,12,BOT,3,MEDIUM,20
2023,12,GAS,1,SOFT,23
2023,12,GAS,2,MEDIUM,21
2023,12,HAM,1,SOFT,12
2023,12,HAM,2,MEDIUM,15
2023,12,HAM,3,SOFT,15
2023,12,HAM,4,MEDIUM,2
2023,12,HUL,1,MEDIUM,12
2023,12,HUL,2,SOFT,12
2023,12,HUL,3,SOFT,20
2023,12,LEC,1,SOFT,13
2023,12,LEC,2,MEDIUM,15
2023,12,LEC,3,SOFT,16
2023,12,MAG,1,SOFT,5
2023,12,MAG,2,MEDIUM,20
2023,12,MAG,3,MEDIUM,19
2023,12,NOR,1,MEDIUM,5
2023,12,NOR,2,HARD,12
2023,12,NOR,3,SOFT,27
2023,12,OCO,1,SOFT,6
2023,12,OCO,2,MEDIUM,19
2023,12,OCO,3,SOFT,19
2023,12,PER,1,SOFT,13
2023,12,PER,2,MEDIUM,16
2023,12,PER,3,SOFT,15
2023,12,PIA,1,MEDIUM,1
2023,12,RIC,1,SOFT,5
2023,12,RIC,2,MEDIUM,17
2023,12,RIC,3,MEDIUM,22
2023,12,RUS,1,MEDIUM,22
2023,12,RUS,2,SOFT,22
2023,12,SAI,1,SOFT,7
2023,12,SAI,2,MEDIUM,16
2023,12,SAR,1,SOFT,8
2023,12,SAR,2,MEDIUM,16
2023,12,SAR,3,MEDIUM,10
2023,12,SAR,4,SOFT,10
2023,12,STR,1,MEDIUM,20
2023,12,STR,2,SOFT,24
2023,12,TSU,1,MEDIUM,9
2023,12,TSU,2,MEDIUM,15
2023,12,TSU,3,SOFT,20
2023,12,VER,1,SOFT,14
2023,12,VER,2,MEDIUM,16
2023,12,VER,3,SOFT,14
2023,12,ZHO,1,SOFT,7
2023,12,ZHO,2,MEDIUM,18
2023,12,ZHO,3,SOFT,19
2023,13,ALB,1,SOFT,44
2023,13,ALB,2,MEDIUM,17
2023,13,ALB,3,INTERMEDIATE,2
2023,13,ALB,4,INTERMEDIATE,1
2023,13,ALB,5,INTERMEDIATE,8
2023,13,ALO,1,SOFT,2
2023,13,ALO,2,INTERMEDIATE,8
2023,13,ALO,3,SOFT,38
2023,13,ALO,4,SOFT,13
2023,13,ALO,5,INTERMEDIATE,3
2023,13,ALO,6,INTERMEDIATE,8
2023,13,BOT,1,SOFT,16
2023,13,BOT,2,MEDIUM,31
2023,13,BOT,3,SOFT,12
2023,13,BOT,4,INTERMEDIATE,4
2023,13,BOT,5,INTERMEDIATE,1
2023,13,BOT,6,INTERMEDIATE,8
2023,13,GAS,1,SOFT,1
2023,13,GAS,2,INTERMEDIATE,10
2023,13,GAS,3,SOFT,35
2023,13,GAS,4,SOFT,14
2023,13,GAS,5,INTERMEDIATE,4
2023,13,GAS,6,INTERMEDIATE,8
2023,13,HAM,1,MEDIUM,3
2023,13,HAM,2,INTERMEDIATE,6
2023,13,HAM,3,SOFT,36
2023,13,HAM,4,SOFT,15
2023,13,HAM,5,INTERMEDIATE,4
2023,13,HAM,6,INTERMEDIATE,8
2023,13,HUL,1,SOFT,16
2023,13,HUL,2,MEDIUM,32
2023,13,HUL,3,SOFT,12
2023,13,HUL,4,INTERMEDIATE,3
2023,13,HUL,5,INTERMEDIATE,1
2023,13,HUL,6,INTERMEDIATE,8
2023,13,LAW,1,SOFT,1
2023,13,LAW,2,INTERMEDIATE,9
2023,13,LAW,3,SOFT,7
2023,13,LAW,4,MEDIUM,29
2023,13,LAW,5,SOFT,13
2023,13,LAW,6,INTERMEDIATE,4
2023,13,LAW,7,INTERMEDIATE,1
2023,13,LAW,8,INTERMEDIATE,8
2023,13,LEC,1,SOFT,1
2023,13,LEC,2,INTERMEDIATE,10
2023,13,LEC,3,SOFT,30
2023,13,MAG,1,SOFT,1
2023,13,MAG,2,INTERMEDIATE,8
2023,13,MAG,3,SOFT,26
2023,13,MAG,4,MEDIUM,25
2023,13,MAG,5,INTERMEDIATE,3
2023,13,MAG,6,INTERMEDIATE,1
2023,13,MAG,7,INTERMEDIATE,8
2023,13,NOR,1,SOFT,3
2023,13,NOR,2,INTERMEDIATE,7
2023,13,NOR,3,SOFT,32
2023,13,NOR,4,SOFT,18
2023,13,NOR,5,INTERMEDIATE,3
2023,13,NOR,6,INTERMEDIATE,1
2023,13,NOR,7,INTERMEDIATE,8
2023,13,OCO,1,SOFT,2
2023,13,OCO,2,INTERMEDIATE,8
2023,13,OCO,3,SOFT,33
2023,13,OCO,4,SOFT,18
2023,13,OCO,5,WET,2
2023,13,OCO,6,INTERMEDIATE,1
2023,13,OCO,7,INTERMEDIATE,8
2023,13,PER,1,SOFT,1
2023,13,PER,2,INTERMEDIATE,11
2023,13,PER,3,SOFT,33
2023,13,PER,4,SOFT,15
2023,13,PER,5,INTERMEDIATE,3
2023,13,PER,6,INTERMEDIATE,1
2023,13,PER,7,INTERMEDIATE,8
2023,13,PIA,1,SOFT,15
2023,13,PIA,2,SOFT,31
2023,13,PIA,3,MEDIUM,14
2023,13,PIA,4,INTERMEDIATE,3
2023,13,PIA,5,INTERMEDIATE,1
2023,13,PIA,6,INTERMEDIATE,8
2023,13,RUS,1,SOFT,4
2023,13,RUS,2,INTERMEDIATE,6
2023,13,RUS,3,SOFT,6
2023,13,RUS,4,HARD,44
2023,13,RUS,5,INTERMEDIATE,3
2023,13,RUS,6,INTERMEDIATE,1
2023,13,RUS,7,INTERMEDIATE,3
2023,13,RUS,8,INTERMEDIATE,5
2023,13,SAI,1,SOFT,2
2023,13,SAI,2,INTERMEDIATE,8
2023,13,SAI,3,SOFT,31
2023,13,SAI,4,SOFT,19
2023,13,SAI,5,INTERMEDIATE,4
2023,13,SAI,6,INTERMEDIATE,8
2023,13,SAR,1,SOFT,15
2023,13,STR,1,SOFT,4
2023,13,STR,2,INTERMEDIATE,5
2023,13,STR,3,SOFT,7
2023,13,STR,4,MEDIUM,18
2023,13,STR,5,SOFT,26
2023,13,STR,6,INTERMEDIATE,3
2023,13,STR,7,INTERMEDIATE,1
2023,13,STR,8,INTERMEDIATE,8
2023,13,TSU,1,SOFT,1
2023,13,TSU,2,INTERMEDIATE,9
2023,13,TSU,3,SOFT,50
2023,13,TSU,4,INTERMEDIATE,3
2023,13,TSU,5,INTERMEDIATE,1
2023,13,TSU,6,INTERMEDIATE,8
2023,13,VER,1,SOFT,2
2023,13,VER,2,INTERMEDIATE,9
2023,13,VER,3,SOFT,38
2023,13,VER,4,SOFT,12
2023,13,VER,5,INTERMEDIATE,2
2023,13,VER,6,WET,1
2023,13,VER,7,INTERMEDIATE,8
2023,13,ZHO,1,SOFT,1
2023,13,ZHO,2,INTERMEDIATE,9
2023,13,ZHO,3,MEDIUM,27
2023,13,ZHO,4,SOFT,23
2023,13,ZHO,5,INTERMEDIATE,3
2023,14,ALB,1,MEDIUM,15
2023,14,ALB,2,HARD,37
2023,14,ALO,1,MEDIUM,21
2023,14,ALO,2,HARD,31
2023,14,BOT,1,HARD,25
2023,14,BOT,2,MEDIUM,26
2023,14,GAS,1,MEDIUM,10
2023,14,GAS,2,HARD,21
2023,14,GAS,3,MEDIUM,20
2023,14,HAM,1,HARD,27
2023,14,HAM,2,MEDIUM,25
2023,14,HUL,1,MEDIUM,14
2023,14,HUL,2,HARD,25
2023,14,HUL,3,MEDIUM,12
2023,14,LAW,1,MEDIUM,13
2023,14,LAW,2,HARD,20
2023,14,LAW,3,MEDIUM,18
2023,14,LEC,1,MEDIUM,20
2023,14,LEC,2,HARD,32
2023,14,MAG,1,HARD,12
2023,14,MAG,2,MEDIUM,21
2023,14,MAG,3,MEDIUM,18
2023,14,NOR,1,MEDIUM,22
2023,14,NOR,2,HARD,30
2023,14,OCO,1,MEDIUM,24
2023,14,OCO,2,HARD,15
2023,14,PER,1,MEDIUM,21
2023,14,PER,2,HARD,31
2023,14,PIA,1,MEDIUM,23
2023,14,PIA,2,HARD,18
2023,14,PIA,3,MEDIUM,10
2023,14,RUS,1,MEDIUM,19
2023,14,RUS,2,HARD,33
2023,14,SAI,1,MEDIUM,19
2023,14,SAI,2,HARD,33
2023,14,SAR,1,MEDIUM,14
2023,14,SAR,2,HARD,37
2023,14,STR,1,MEDIUM,20
2023,14,STR,2,HARD,31
2023,14,TSU,1,MEDIUM,1
2023,14,VER,1,MEDIUM,20
2023,14,VER,2,HARD,32
2023,14,ZHO,1,MEDIUM,11
2023,14,ZHO,2,HARD,22
2023,14,ZHO,3,MEDIUM,18
2023,15,ALB,1,MEDIUM,20
2023,15,ALB,2,HARD,23
2023,15,ALB,3,MEDIUM,19
2023,15,ALO,1,MEDIUM,20
2023,15,ALO,2,HARD,24
2023,15,ALO,3,SOFT,18
2023,15,BOT,1,HARD,40
2023,15,BOT,2,MEDIUM,12
2023,15,GAS,1,MEDIUM,20
2023,15,GAS,2,HARD,42
2023,15,HAM,1,MEDIUM,20
2023,15,HAM,2,HARD,24
2023,15,HAM,3,MEDIUM,18
2023,15,HUL,1,MEDIUM,20
2023,15,HUL,2,HARD,42
2023,15,LAW,1,MEDIUM,20
2023,15,LAW,2,HARD,42
2023,15,LEC,1,SOFT,20
2023,15,LEC,2,HARD,42
2023,15,MAG,1,MEDIUM,20
2023,15,MAG,2,HARD,23
2023,15,MAG,3,SOFT,19
2023,15,NOR,1,MEDIUM,20
2023,15,NOR,2,HARD,42
2023,15,OCO,1,MEDIUM,20
2023,15,OCO,2,HARD,23
2023,15,PER,1,HARD,39
2023,15,PER,2,MEDIUM,23
2023,15,PIA,1,MEDIUM,20
2023,15,PIA,2,HARD,42
2023,15,RUS,1,MEDIUM,20
2023,15,RUS,2,HARD,24
2023,15,RUS,3,MEDIUM,18
2023,15,SAI,1,MEDIUM,20
2023,15,SAI,2,HARD,42
2023,15,SAR,1,MEDIUM,19
2023,15,SAR,2,HARD,24
2023,15,SAR,3,MEDIUM,19
2023,15,TSU,1,SOFT,1
2023,15,VER,1,HARD,40
2023,15,VER,2,MEDIUM,22
2023,15,ZHO,1,SOFT,2
2023,15,ZHO,2,HARD,18
2023,15,ZHO,3,MEDIUM,42
2023,16,ALB,1,MEDIUM,1
2023,16,ALB,2,MEDIUM,12
2023,16,ALB,3,SOFT,13
2023,16,ALO,1,SOFT,11
2023,16,ALO,2,HARD,14
2023,16,ALO,3,HARD,28
2023,16,BOT,1,SOFT,1
2023,16,BOT,2,SOFT,5
2023,16,BOT,3,HARD,1
2023,16,GAS,1,MEDIUM,18
2023,16,GAS,2,HARD,16
2023,16,GAS,3,HARD,19
2023,16,HAM,1,MEDIUM,16
2023,16,HAM,2,HARD,18
2023,16,HAM,3,HARD,19
2023,16,HUL,1,SOFT,8
2023,16,HUL,2,MEDIUM,13
2023,16,HUL,3,HARD,16
2023,16,HUL,4,MEDIUM,15
2023,16,LAW,1,SOFT,10
2023,16,LAW,2,MEDIUM,15
2023,16,LAW,3,HARD,27
2023,16,LEC,1,MEDIUM,17
2023,16,LEC,2,MEDIUM,17
2023,16,LEC,3,HARD,19
2023,16,MAG,1,MEDIUM,12
2023,16,MAG,2,HARD,19
2023,16,MAG,3,HARD,21
2023,16,NOR,1,MEDIUM,17
2023,16,NOR,2,HARD,19
2023,16,NOR,3,HARD,17
2023,16,OCO,1,MEDIUM,1
2023,16,OCO,2,HARD,27
2023,16,OCO,3,HARD,25
2023,16,PER,1,MEDIUM,2
2023,16,PER,2,HARD,10
2023,16,PER,3,SOFT,1
2023,16,PER,4,SOFT,1
2023,16,PER,5,SOFT,1
2023,16,PIA,1,MEDIUM,13
2023,16,PIA,2,HARD,22
2023,16,PIA,3,HARD,18
2023,16,RUS,1,MEDIUM,24
2023,16,RUS,2,HARD,29
2023,16,SAI,1,MEDIUM,18
2023,16,SAI,2,MEDIUM,20
2023,16,SAI,3,HARD,15
2023,16,SAR,1,MEDIUM,2
2023,16,SAR,2,MEDIUM,3
2023,16,SAR,3,MEDIUM,16
2023,16,SAR,4,HARD,1
2023,16,STR,1,SOFT,14
2023,16,STR,2,MEDIUM,6
2023,16,TSU,1,SOFT,9
2023,16,TSU,2,MEDIUM,21
2023,16,TSU,3,HARD,22
2023,16,VER,1,MEDIUM,16
2023,16,VER,2,MEDIUM,21
2023,16,VER,3,HARD,16
2023,16,ZHO,1,SOFT,1
2023,16,ZHO,2,SOFT,9
2023,16,ZHO,3,SOFT,19
2023,16,ZHO,4,HARD,23
2023,17,ALB,1,MEDIUM,18
2023,17,ALB,2,MEDIUM,13
2023,17,ALB,3,HARD,13
2023,17,ALB,4,HARD,13
2023,17,ALO,1,MEDIUM,11
2023,17,ALO,2,MEDIUM,15
2023,17,ALO,3,HARD,18
2023,17,ALO,4,MEDIUM,13
2023,17,BOT,1,SOFT,3
2023,17,BOT,2,MEDIUM,18
2023,17,BOT,3,HARD,18
2023,17,BOT,4,HARD,18
2023,17,GAS,1,MEDIUM,11
2023,17,GAS,2,MEDIUM,15
2023,17,GAS,3,HARD,18
2023,17,GAS,4,MEDIUM,13
2023,17,HAM,1,SOFT,1
2023,17,HUL,1,MEDIUM,13
2023,17,HUL,2,HARD,14
2023,17,HUL,3,MEDIUM,12
2023,17,HUL,4,HARD,17
2023,17,LAW,1,SOFT,3
2023,17,LAW,2,HARD,18
2023,17,LAW,3,HARD,18
2023,17,LAW,4,MEDIUM,17
2023,17,LEC,1,MEDIUM,12
2023,17,LEC,2,MEDIUM,13
2023,17,LEC,3,HARD,18
2023,17,LEC,4,MEDIUM,14
2023,17,MAG,1,SOFT,3
2023,17,MAG,2,MEDIUM,18
2023,17,MAG,3,HARD,18
2023,17,MAG,4,HARD,17
2023,17,NOR,1,MEDIUM,13
2023,17,NOR,2,MEDIUM,14
2023,17,NOR,3,MEDIUM,17
2023,17,NOR,4,HARD,13
2023,17,OCO,1,MEDIUM,10
2023,17,OCO,2,MEDIUM,15
2023,17,OCO,3,HARD,18
2023,17,OCO,4,MEDIUM,14
2023,17,PER,1,HARD,17
2023,17,PER,2,MEDIUM,14
2023,17,PER,3,MEDIUM,12
2023,17,PER,4,MEDIUM,14
2023,17,PIA,1,MEDIUM,12
2023,17,PIA,2,MEDIUM,13
2023,17,PIA,3,MEDIUM,18
2023,17,PIA,4,HARD,14
2023,17,RUS,1,MEDIUM,1
2023,17,RUS,2,MEDIUM,13
2023,17,RUS,3,MEDIUM,18
2023,17,RUS,4,HARD,18
2023,17,RUS,5,SOFT,7
2023,17,SAR,1,MEDIUM,13
2023,17,SAR,2,MEDIUM,13
2023,17,SAR,3,HARD,14
2023,17,STR,1,MEDIUM,3
2023,17,STR,2,MEDIUM,18
2023,17,STR,3,HARD,18
2023,17,STR,4,MEDIUM,18
2023,17,TSU,1,MEDIUM,9
2023,17,TSU,2,MEDIUM,13
2023,17,TSU,3,HARD,18
2023,17,TSU,4,HARD,16
2023,17,VER,1,MEDIUM,17
2023,17,VER,2,MEDIUM,17
2023,17,VER,3,HARD,17
2023,17,VER,4,MEDIUM,6
2023,17,ZHO,1,MEDIUM,18
2023,17,ZHO,2,HARD,17
2023,17,ZHO,3,HARD,17
2023,17,ZHO,4,SOFT,5
2023,18,ALB,1,MEDIUM,10
2023,18,ALB,2,HARD,19
2023,18,ALB,3,MEDIUM,27
2023,18,ALO,1,MEDIUM,19
2023,18,ALO,2,MEDIUM,23
2023,18,ALO,3,HARD,7
2023,18,BOT,1,MEDIUM,10
2023,18,BOT,2,HARD,18
2023,18,BOT,3,HARD,28
2023,18,GAS,1,MEDIUM,18
2023,18,GAS,2,MEDIUM,19
2023,18,GAS,3,HARD,19
2023,18,HAM,1,MEDIUM,20
2023,18,HAM,2,HARD,18
2023,18,HAM,3,MEDIUM,18
2023,18,HUL,1,HARD,19
2023,18,HUL,2,MEDIUM,15
2023,18,HUL,3,MEDIUM,22
2023,18,LEC,1,MEDIUM,23
2023,18,LEC,2,HARD,33
2023,18,MAG,1,MEDIUM,10
2023,18,MAG,2,HARD,19
2023,18,MAG,3,MEDIUM,26
2023,18,NOR,1,MEDIUM,17
2023,18,NOR,2,HARD,17
2023,18,NOR,3,HARD,22
2023,18,OCO,1,MEDIUM,6
2023,18,PER,1,MEDIUM,17
2023,18,PER,2,MEDIUM,20
2023,18,PER,3,HARD,19
2023,18,PIA,1,MEDIUM,10
2023,18,RIC,1,MEDIUM,22
2023,18,RIC,2,HARD,25
2023,18,RIC,3,SOFT,8
2023,18,RUS,1,MEDIUM,21
2023,18,RUS,2,HARD,18
2023,18,RUS,3,MEDIUM,17
2023,18,SAI,1,MEDIUM,17
2023,18,SAI,2,MEDIUM,18
2023,18,SAI,3,HARD,21
2023,18,SAR,1,MEDIUM,11
2023,18,SAR,2,HARD,21
2023,18,SAR,3,MEDIUM,24
2023,18,STR,1,HARD,20
2023,18,STR,2,MEDIUM,20
2023,18,STR,3,MEDIUM,16
2023,18,TSU,1,MEDIUM,17
2023,18,TSU,2,HARD,17
2023,18,TSU,3,MEDIUM,20
2023,18,TSU,4,SOFT,2
2023,18,VER,1,MEDIUM,16
2023,18,VER,2,MEDIUM,19
2023,18,VER,3,HARD,21
2023,18,ZHO,1,MEDIUM,9
2023,18,ZHO,2,HARD,18
2023,18,ZHO,3,HARD,28
2023,19,ALB,1,HARD,33
2023,19,ALB,2,MEDIUM,1
2023,19,ALB,3,MEDIUM,37
2023,19,ALO,1,MEDIUM,29
2023,19,ALO,2,HARD,5
2023,19,ALO,3,HARD,13
2023,19,BOT,1,MEDIUM,31
2023,19,BOT,2,HARD,3
2023,19,BOT,3,HARD,37
2023,19,GAS,1,MEDIUM,28
2023,19,GAS,2,HARD,6
2023,19,GAS,3,HARD,37
2023,19,HAM,1,MEDIUM,24
2023,19,HAM,2,HARD,10
2023,19,HAM,3,MEDIUM,37
2023,19,HUL,1,MEDIUM,23
2023,19,HUL,2,HARD,11
2023,19,HUL,3,MEDIUM,37
2023,19,LEC,1,MEDIUM,31
2023,19,LEC,2,HARD,3
2023,19,LEC,3,HARD,37
2023,19,MAG,1,MEDIUM,23
2023,19,MAG,2,HARD,9
2023,19,NOR,1,SOFT,11
2023,19,NOR,2,HARD,22
2023,19,NOR,3,MEDIUM,1
2023,19,NOR,4,MEDIUM,37
2023,19,OCO,1,HARD,34
2023,19,OCO,2,MEDIUM,37
2023,19,PER,1,MEDIUM,1
2023,19,PIA,1,MEDIUM,25
2023,19,PIA,2,HARD,9
2023,19,PIA,3,MEDIUM,37
2023,19,RIC,1,MEDIUM,27
2023,19,RIC,2,HARD,7
2023,19,RIC,3,HARD,37
2023,19,RUS,1,MEDIUM,26
2023,19,RUS,2,HARD,8
2023,19,RUS,3,MEDIUM,37
2023,19,SAI,1,MEDIUM,30
2023,19,SAI,2,HARD,4
2023,19,SAI,3,HARD,37
2023,19,SAR,1,MEDIUM,22
2023,19,SAR,2,HARD,12
2023,19,SAR,3,MEDIUM,37
2023,19,STR,1,MEDIUM,30
2023,19,STR,2,HARD,4
2023,19,STR,3,HARD,32
2023,19,TSU,1,MEDIUM,9
2023,19,TSU,2,HARD,25
2023,19,TSU,3,HARD,37
2023,19,VER,1,MEDIUM,19
2023,19,VER,2,HARD,14
2023,19,VER,3,HARD,1
2023,19,VER,4,HARD,37
2023,19,ZHO,1,MEDIUM,21
2023,19,ZHO,2,HARD,13
2023,19,ZHO,3,HARD,37
2023,21,ALB,1,MEDIUM,16
2023,21,ALB,2,HARD,34
2023,21,ALO,1,MEDIUM,1
2023,21,ALO,2,HARD,25
2023,21,ALO,3,HARD,24
2023,21,BOT,1,MEDIUM,1
2023,21,BOT,2,HARD,23
2023,21,BOT,3,MEDIUM,26
2023,21,GAS,1,MEDIUM,17
2023,21,GAS,2,HARD,33
2023,21,HAM,1,HARD,17
2023,21,HAM,2,MEDIUM,9
2023,21,HAM,3,HARD,24
2023,21,HUL,1,MEDIUM,12
2023,21,HUL,2,HARD,14
2023,21,HUL,3,HARD,20
2023,21,LEC,1,MEDIUM,21
2023,21,LEC,2,HARD,29
2023,21,MAG,1,MEDIUM,14
2023,21,MAG,2,HARD,12
2023,21,MAG,3,HARD,24
2023,21,NOR,1,MEDIUM,3
2023,21,OCO,1,MEDIUM,20
2023,21,OCO,2,HARD,30
2023,21,PER,1,MEDIUM,1
2023,21,PER,2,HARD,25
2023,21,PER,3,HARD,24
2023,21,PIA,1,HARD,16
2023,21,PIA,2,HARD,27
2023,21,PIA,3,MEDIUM,7
2023,21,RIC,1,MEDIUM,17
2023,21,RIC,2,HARD,33
2023,21,RUS,1,MEDIUM,15
2023,21,RUS,2,HARD,11
2023,21,RUS,3,HARD,24
2023,21,SAI,1,MEDIUM,3
2023,21,SAI,2,HARD,23
2023,21,SAI,3,HARD,24
2023,21,SAR,1,MEDIUM,15
2023,21,SAR,2,HARD,35
2023,21,STR,1,SOFT,3
2023,21,STR,2,HARD,23
2023,21,STR,3,HARD,24
2023,21,TSU,1,SOFT,10
2023,21,TSU,2,MEDIUM,11
2023,21,TSU,3,HARD,26
2023,21,VER,1,MEDIUM,16
2023,21,VER,2,HARD,10
2023,21,VER,3,HARD,24
2023,21,ZHO,1,HARD,26
2023,21,ZHO,2,MEDIUM,24
2023,22,ALB,1,MEDIUM,16
2023,22,ALB,2,HARD,27
2023,22,ALB,3,HARD,15
2023,22,ALO,1,MEDIUM,12
2023,22,ALO,2,HARD,24
2023,22,ALO,3,HARD,22
2023,22,BOT,1,HARD,29
2023,22,BOT,2,MEDIUM,28
2023,22,GAS,1,MEDIUM,17
2023,22,GAS,2,HARD,15
2023,22,GAS,3,HARD,26
